Entity,Code,Year,Average annual hours worked per employed person (Bick et al 2019),Annual working hours per worker,Annual working hours for full-time production workers in non-agricultural activities (Huberman & Minns 2007),143615-annotations,Average annual hours actually worked per worker (OECD)
Luxembourg,LUX,1990,,1633.9445,,,
Luxembourg,LUX,1991,,1616.6395,,,
Luxembourg,LUX,1992,,1595.6915,,,
Luxembourg,LUX,1993,,1602.0675,,,
Luxembourg,LUX,1994,,1581.1195,,,
Luxembourg,LUX,1995,,1592.6145,,,1593
Luxembourg,LUX,1996,,1599.5625,,,1600
Luxembourg,LUX,1997,,1598.037,,,1598
Luxembourg,LUX,1998,,1593.3136,,,1593
Luxembourg,LUX,1999,,1591.7571,,,1592
Luxembourg,LUX,2000,,1602.2155,,,1602
Luxembourg,LUX,2001,,1585.72,,,1586
Luxembourg,LUX,2002,,1580.6825,,,1581
Luxembourg,LUX,2003,,1578.9333,,,1579
Luxembourg,LUX,2004,,1577.8783,,,1578
Luxembourg,LUX,2005,,1549.8424,,,1550
Luxembourg,LUX,2006,,1552.2755,,,1552
Luxembourg,LUX,2007,,1566.2959,,,1566
Luxembourg,LUX,2008,,1566.969,,,1567
Luxembourg,LUX,2009,,1516.4703,,,1517
Luxembourg,LUX,2010,,1516.4979,,,1517
Luxembourg,LUX,2011,,1515.0692,,,1515
Luxembourg,LUX,2012,,1508.0867,,,1508
Luxembourg,LUX,2013,,1502.6809,,,1503
Luxembourg,LUX,2014,,1506.1573,,,1506
Luxembourg,LUX,2015,,1513.6758,,,1514
Luxembourg,LUX,2016,,1512.3856,,,1513
Luxembourg,LUX,2017,,1505.6897,,,1507
Luxembourg,LUX,2018,,1505.7133,,,1506
Luxembourg,LUX,2019,,1505.5586,,,1506
Malaysia,MYS,1970,,2229.7559,,,
Malaysia,MYS,1971,,2230.705,,,
Malaysia,MYS,1972,,2231.552,,,
Malaysia,MYS,1973,,2232.3188,,,
Malaysia,MYS,1974,,2233.0056,,,
Malaysia,MYS,1975,,2233.5935,,,
Malaysia,MYS,1976,,2234.5215,,,
Malaysia,MYS,1977,,2235.3315,,,
Malaysia,MYS,1978,,2236.0312,,,
Malaysia,MYS,1979,,2236.6367,,,
Malaysia,MYS,1980,,2237.1548,,,
Malaysia,MYS,1981,,2237.765,,,
Malaysia,MYS,1982,,2237.9917,,,
Malaysia,MYS,1983,,2237.7505,,,
Malaysia,MYS,1984,,2238.6614,,,
Malaysia,MYS,1985,,2238.4636,,,
Malaysia,MYS,1986,,2236.7302,,,
Malaysia,MYS,1987,,2234.9802,,,
Malaysia,MYS,1988,,2234.763,,,
Malaysia,MYS,1989,,2238.7236,,,
Malaysia,MYS,1990,,2240.6816,,,
Malaysia,MYS,1991,,2244.9285,,,
Malaysia,MYS,1992,,2248.4297,,,
Malaysia,MYS,1993,,2249.3901,,,
Malaysia,MYS,1994,,2249.0159,,,
Malaysia,MYS,1995,,2248.9043,,,
Malaysia,MYS,1996,,2250.0361,,,
Malaysia,MYS,1997,,2250.7688,,,
Malaysia,MYS,1998,,2249.4648,,,
Malaysia,MYS,1999,,2248.5645,,,
Malaysia,MYS,2000,,2247.2915,,,
Malaysia,MYS,2001,,2247.7478,,,
Malaysia,MYS,2002,,2274.4314,,,
Malaysia,MYS,2003,,2265.1,,,
Malaysia,MYS,2004,,2261.0774,,,
Malaysia,MYS,2005,,2308.5122,,,
Malaysia,MYS,2006,,2289.9543,,,
Malaysia,MYS,2007,,2266.0903,,,
Malaysia,MYS,2008,,2239.4177,,,
Malaysia,MYS,2009,,2244.5303,,,
Malaysia,MYS,2010,,2227.7622,,,
Malaysia,MYS,2011,,2225.7998,,,
Malaysia,MYS,2012,,2204.287,,,
Malaysia,MYS,2013,,2170.1194,,,
Malaysia,MYS,2014,,2180.2659,,,
Malaysia,MYS,2015,,2169.2876,,,
Malaysia,MYS,2016,,2190.468,,,
Malaysia,MYS,2017,,2197.058,,,
Malaysia,MYS,2018,,2197.058,,,
Malaysia,MYS,2019,,2197.058,,,
Malta,MLT,1994,,2258.4878,,,
Malta,MLT,1995,,2257.2898,,,
Malta,MLT,1996,,2250.3857,,,
Malta,MLT,1997,,2252.865,,,
Malta,MLT,1998,,2277.3828,,,
Malta,MLT,1999,,2254.384,,,
Malta,MLT,2000,,2251.1816,,,
Malta,MLT,2001,,2159.337,,,
Malta,MLT,2002,,2216.6877,,,
Malta,MLT,2003,,2191.6677,,,
Malta,MLT,2004,,2091.1963,,,
Malta,MLT,2005,,2157.9136,,,
Malta,MLT,2006,,2162.856,,,
Malta,MLT,2007,,2153.3037,,,
Malta,MLT,2008,,2162.9739,,,
Malta,MLT,2009,,2168.4038,,,
Malta,MLT,2010,,2110.2021,,,
Malta,MLT,2011,,2047.1711,,,
Malta,MLT,2012,,2013.1895,,,
Malta,MLT,2013,,1988.1226,,,
Malta,MLT,2014,,1943.1774,,,
Malta,MLT,2015,,1933.2285,,,
Malta,MLT,2016,,1985.7622,,,
Malta,MLT,2017,,1897.1754,,,
Malta,MLT,2018,,1913.2697,,,
Malta,MLT,2019,,1915.4167,,,
Mexico,MEX,1950,,2274.8445,,,
Mexico,MEX,1951,,2274.4216,,,
Mexico,MEX,1952,,2273.999,,,
Mexico,MEX,1953,,2273.5764,,,
Mexico,MEX,1954,,2273.1538,,,
Mexico,MEX,1955,,2272.7312,,,
Mexico,MEX,1956,,2272.3088,,,
Mexico,MEX,1957,,2271.8865,,,
Mexico,MEX,1958,,2271.4644,,,
Mexico,MEX,1959,,2271.0422,,,
Mexico,MEX,1960,,2270.62,,,
Mexico,MEX,1961,,2261.5889,,,
Mexico,MEX,1962,,2252.5935,,,
Mexico,MEX,1963,,2243.634,,,
Mexico,MEX,1964,,2234.7102,,,
Mexico,MEX,1965,,2225.8218,,,
Mexico,MEX,1966,,2216.9688,,,
Mexico,MEX,1967,,2208.1511,,,
Mexico,MEX,1968,,2199.3684,,,
Mexico,MEX,1969,,2190.6206,,,
Mexico,MEX,1970,,2181.9075,,,
Mexico,MEX,1971,,2180.146,,,
Mexico,MEX,1972,,2178.3857,,,
Mexico,MEX,1973,,2176.627,,,
Mexico,MEX,1974,,2175.115,,,
Mexico,MEX,1975,,2173.6042,,,
Mexico,MEX,1976,,2172.0945,,,
Mexico,MEX,1977,,2170.5857,,,
Mexico,MEX,1978,,2169.0781,,,
Mexico,MEX,1979,,2167.5715,,,
Mexico,MEX,1980,,2166.066,,,
Mexico,MEX,1981,,2167.0032,,,
Mexico,MEX,1982,,2167.9407,,,
Mexico,MEX,1983,,2168.8787,,,
Mexico,MEX,1984,,2169.817,,,
Mexico,MEX,1985,,2170.7556,,,
Mexico,MEX,1986,,2171.6948,,,
Mexico,MEX,1987,,2172.6345,,,
Mexico,MEX,1988,,2173.5745,,,
Mexico,MEX,1989,,2174.5146,,,
Mexico,MEX,1990,,2175.5708,,,
Mexico,MEX,1991,,2168.1401,,,2113
Mexico,MEX,1992,,2160.7349,,,2104
Mexico,MEX,1993,,2153.3547,,,2112
Mexico,MEX,1994,,2146,,,2146
Mexico,MEX,1995,,2161,,,2161
Mexico,MEX,1996,,2192,,,2192
Mexico,MEX,1997,,2241,,,2241
Mexico,MEX,1998,,2168,,,2168
Mexico,MEX,1999,,2242,,,2242
Mexico,MEX,2000,,2174,,,2174
Mexico,MEX,2001,,2146,,,2146
Mexico,MEX,2002,,2196,,,2196
Mexico,MEX,2003,,2143,,,2143
Mexico,MEX,2004,,2123,,,2123
Mexico,MEX,2005,,2105,,,2105
Mexico,MEX,2006,,2067,,,2067
Mexico,MEX,2007,,2045,,,2045
Mexico,MEX,2008,,2105,,,2105
Mexico,MEX,2009,,1973,,,1973
Mexico,MEX,2010,,2150,,,2150
Mexico,MEX,2011,,2121,,,2121
Mexico,MEX,2012,,2120,,,2120
Mexico,MEX,2013,,2136,,,2136
Mexico,MEX,2014,,2134,,,2134
Mexico,MEX,2015,,2140,,,2140
Mexico,MEX,2016,,2146,,,2146
Mexico,MEX,2017,,2148,,,2148
Mexico,MEX,2018,,2149,,,2149
Mexico,MEX,2019,,2137,,,2137
Myanmar,MMR,1970,,2446.7158,,,
Myanmar,MMR,1971,,2446.4272,,,
Myanmar,MMR,1972,,2446.1604,,,
Myanmar,MMR,1973,,2445.9138,,,
Myanmar,MMR,1974,,2445.0476,,,
Myanmar,MMR,1975,,2444.198,,,
Myanmar,MMR,1976,,2442.7712,,,
Myanmar,MMR,1977,,2441.4395,,,
Myanmar,MMR,1978,,2440.1946,,,
Myanmar,MMR,1979,,2439.0305,,,
Myanmar,MMR,1980,,2437.9404,,,
Myanmar,MMR,1981,,2436.8157,,,
Myanmar,MMR,1982,,2435.7341,,,
Myanmar,MMR,1983,,2434.6897,,,
Myanmar,MMR,1984,,2435.039,,,
Myanmar,MMR,1985,,2435.405,,,
Myanmar,MMR,1986,,2436.229,,,
Myanmar,MMR,1987,,2437.0496,,,
Myanmar,MMR,1988,,2437.8684,,,
Myanmar,MMR,1989,,2438.6887,,,
Myanmar,MMR,1990,,2439.5107,,,
Myanmar,MMR,1991,,2440.864,,,
Myanmar,MMR,1992,,2441.476,,,
Myanmar,MMR,1993,,2442.0808,,,
Myanmar,MMR,1994,,2442.6738,,,
Myanmar,MMR,1995,,2443.2498,,,
Myanmar,MMR,1996,,2443.6636,,,
Myanmar,MMR,1997,,2444.0112,,,
Myanmar,MMR,1998,,2444.3064,,,
Myanmar,MMR,1999,,2444.5588,,,
Myanmar,MMR,2000,,2444.775,,,
Myanmar,MMR,2001,,2444.7783,,,
Myanmar,MMR,2002,,2444.7878,,,
Myanmar,MMR,2003,,2444.793,,,
Myanmar,MMR,2004,,2444.7822,,,
Myanmar,MMR,2005,,2444.7424,,,
Myanmar,MMR,2006,,2444.4126,,,
Myanmar,MMR,2007,,2444.0632,,,
Myanmar,MMR,2008,,2443.6855,,,
Myanmar,MMR,2009,,2443.2664,,,
Myanmar,MMR,2010,,2442.7847,,,
Myanmar,MMR,2011,,2443.0708,,,
Myanmar,MMR,2012,,2443.351,,,
Myanmar,MMR,2013,,2443.6084,,,
Myanmar,MMR,2014,,2443.8052,,,
Myanmar,MMR,2015,,2445.9854,,,
Myanmar,MMR,2016,,2445.278,,,
Myanmar,MMR,2017,,2447.0576,,,
Myanmar,MMR,2018,,2447.0576,,,
Myanmar,MMR,2019,,2447.0576,,,
Netherlands,NLD,1983,1715.89514160156,1550.8422,,,1527
Netherlands,NLD,1985,1670.8037109375,1526.2343,,,1502
Netherlands,NLD,1987,1542.43237304688,1489.9781,,,1467
Netherlands,NLD,1988,1532.90246582031,1486.7662,,,1464
Netherlands,NLD,1989,1523.42724609375,1482.0112,,,1459
Netherlands,NLD,1990,1522.64697265625,1476.1852,1414,,1454
Netherlands,NLD,1991,1492.21569824219,1467.0712,,,1444
Netherlands,NLD,1992,1441.470703125,1473.4852,,,1451
Netherlands,NLD,1993,1451.83471679688,1463.1522,,,1440
Netherlands,NLD,1994,1473.63745117188,1470.7961,,,1447
Netherlands,NLD,1995,1454.68676757812,1481.5582,,,1482
Netherlands,NLD,1996,1463.5107421875,1496.4504,,,1496
Netherlands,NLD,1997,1463.02185058594,1481.9673,,,1482
Netherlands,NLD,1998,1458.22717285156,1478.7218,,,1479
Netherlands,NLD,1999,1451.62231445312,1477.1741,,,1477
Netherlands,NLD,2000,1468.72351074219,1464.0614,1352,,1464
Netherlands,NLD,2001,1456.05871582031,1454.0769,,,1454
Netherlands,NLD,2002,1423.8349609375,1436.3766,,,1436
Netherlands,NLD,2003,1429.26672363281,1427.8278,,,1428
Netherlands,NLD,2004,1443.75024414062,1447.8953,,,1448
Netherlands,NLD,2005,1446.28576660156,1433.6118,,,1434
Netherlands,NLD,2006,1475.15234375,1430.4471,,,1430
Netherlands,NLD,2007,1459.66271972656,1429.172,,,1429
Netherlands,NLD,2008,1461.71862792969,1428.5663,,,1429
Netherlands,NLD,2009,1458.48620605469,1420.0471,,,1420
Netherlands,NLD,2010,1449.27978515625,1419.6334,,,1420
Netherlands,NLD,2011,1464.92333984375,1420.1803,,,1420
Netherlands,NLD,2012,1449.60290527344,1410.5098,,,1411
Netherlands,NLD,2013,1451.68286132812,1414.699,,,1415
Netherlands,NLD,2014,1463.31628417969,1425.5953,,,1426
Netherlands,NLD,2015,1462.76232910156,1425.8136,,,1426
Netherlands,NLD,1950,,1997.1256,2156,,
Netherlands,NLD,1951,,1982.449,,,
Netherlands,NLD,1952,,1967.8804,,,
Netherlands,NLD,1953,,1953.4187,,,
Netherlands,NLD,1954,,1939.0634,,,
Netherlands,NLD,1955,,1924.8135,,,
Netherlands,NLD,1956,,1910.6685,,,
Netherlands,NLD,1957,,1896.6272,,,
Netherlands,NLD,1958,,1882.6892,,,
Netherlands,NLD,1959,,1868.8536,,,
Netherlands,NLD,1960,,1855.1198,2002,,
Netherlands,NLD,1961,,1853.4475,,,
Netherlands,NLD,1962,,1851.7766,,,
Netherlands,NLD,1963,,1850.1073,,,
Netherlands,NLD,1964,,1848.4396,,,
Netherlands,NLD,1965,,1846.7732,,,
Netherlands,NLD,1966,,1845.1084,,,
Netherlands,NLD,1967,,1843.4452,,,
Netherlands,NLD,1968,,1841.7833,,,
Netherlands,NLD,1970,,1838.4642,1709,,1809
Netherlands,NLD,1971,,1804.9253,,,1777
Netherlands,NLD,1972,,1803.1753,,,1775
Netherlands,NLD,1973,,1776.7283,,,1749
Netherlands,NLD,1974,,1723.1632,,,1696
Netherlands,NLD,1975,,1669.9843,,,1644
Netherlands,NLD,1976,,1654.0852,,,1628
Netherlands,NLD,1977,,1633.8273,,,1608
Netherlands,NLD,1978,,1605.2372,,,1580
Netherlands,NLD,1979,,1583.7712,,,1559
Netherlands,NLD,1980,,1580.8383,1667,,1556
Netherlands,NLD,1981,,1580.3132,,,1556
Netherlands,NLD,1982,,1565.7872,,,1542
Netherlands,NLD,1984,,1542.7102,,,1519
Netherlands,NLD,1986,,1511.2732,,,1488
Netherlands,NLD,2016,,1437.3094,,,1437
Netherlands,NLD,2017,,1436.7656,,,1435
Netherlands,NLD,2018,,1436.4033,,,1431
Netherlands,NLD,2019,,1439.7316,,,1434
Netherlands,NLD,1870,,,3274,,
Netherlands,NLD,1880,,,3194,,
Netherlands,NLD,1890,,,3105,,
Netherlands,NLD,1900,,,3037,,
Netherlands,NLD,1913,,,2942,,
Netherlands,NLD,1929,,,2233,,
Netherlands,NLD,1938,,,2281,,
New Zealand,NZL,1970,,1866.5929,,,
New Zealand,NZL,1971,,1863.3785,,,
New Zealand,NZL,1972,,1848.9143,,,
New Zealand,NZL,1973,,1846.6041,,,
New Zealand,NZL,1974,,1855.0415,,,
New Zealand,NZL,1975,,1839.2715,,,
New Zealand,NZL,1976,,1836.0573,,,
New Zealand,NZL,1977,,1841.4813,,,
New Zealand,NZL,1978,,1832.6421,,,
New Zealand,NZL,1979,,1823.401,,,
New Zealand,NZL,1980,,1812.5527,,,
New Zealand,NZL,1981,,1794.4724,,,
New Zealand,NZL,1982,,1801.805,,,
New Zealand,NZL,1983,,1855.4434,,,
New Zealand,NZL,1984,,1848.9143,,,
New Zealand,NZL,1985,,1842.8876,,,
New Zealand,NZL,1986,,1836.5594,,,1834
New Zealand,NZL,1987,,1840.9364,,,1838
New Zealand,NZL,1988,,1832.2943,,,1829
New Zealand,NZL,1989,,1819.4994,,,1820
New Zealand,NZL,1990,,1808.2944,,,1809
New Zealand,NZL,1991,,1795.9989,,,1792
New Zealand,NZL,1992,,1804.7196,,,1799
New Zealand,NZL,1993,,1857.0074,,,1853
New Zealand,NZL,1994,,1851.4657,,,1848
New Zealand,NZL,1995,,1845.4526,,,1841
New Zealand,NZL,1996,,1838.873,,,1834
New Zealand,NZL,1997,,1823.3864,,,1826
New Zealand,NZL,1998,,1824.1101,,,1829
New Zealand,NZL,1999,,1840.1752,,,1845
New Zealand,NZL,2000,,1836.3623,,,1836
New Zealand,NZL,2001,,1820.9353,,,1825
New Zealand,NZL,2002,,1820.7598,,,1826
New Zealand,NZL,2003,,1818.1693,,,1823
New Zealand,NZL,2004,,1832.7631,,,1830
New Zealand,NZL,2005,,1812.7422,,,1815
New Zealand,NZL,2006,,1796.3708,,,1795
New Zealand,NZL,2007,,1777.8048,,,1774
New Zealand,NZL,2008,,1759.5819,,,1761
New Zealand,NZL,2009,,1741.7538,,,1740
New Zealand,NZL,2010,,1759.7902,,,1755
New Zealand,NZL,2011,,1746.3176,,,1746
New Zealand,NZL,2012,,1739.5579,,,1734
New Zealand,NZL,2013,,1756.7349,,,1756
New Zealand,NZL,2014,,1756.5542,,,1757
New Zealand,NZL,2015,,1750.8633,,,1751
New Zealand,NZL,2016,,1764.1296,,,1751
New Zealand,NZL,2017,,1752.575,,,1752
New Zealand,NZL,2018,,1769.085,,,1754
New Zealand,NZL,2019,,1778.9844,,,1779
Norway,NOR,1995,1469.01184082031,1487.7358,,,1488
Norway,NOR,1996,1492.57861328125,1482.2007,,,1482
Norway,NOR,1997,1508.29443359375,1477.5382,,,1478
Norway,NOR,1998,1493.46838378906,1475.7112,,,1476
Norway,NOR,1999,1492.73083496094,1474.8483,,,1475
Norway,NOR,2000,1450.54833984375,1456.4656,,,1456
Norway,NOR,2001,1456.29650878906,1423.9829,,,1424
Norway,NOR,2002,1461.16955566406,1406.8015,,,1407
Norway,NOR,2003,1454.97863769531,1389.4231,,,1389
Norway,NOR,2004,1447.23498535156,1404.9695,,,1405
Norway,NOR,2005,1463.36499023438,1406.3848,,,1406
Norway,NOR,2006,1494.75122070312,1399.6655,,,1400
Norway,NOR,2007,1486.00793457031,1405.2314,,,1405
Norway,NOR,2008,1483.64624023438,1406.7863,,,1407
Norway,NOR,2009,1449.943359375,1387.0841,,,1387
Norway,NOR,2010,1461.91357421875,1395.3671,,,1395
Norway,NOR,2011,1481.45153808594,1400.1548,,,1400
Norway,NOR,2012,1478.71728515625,1396.2837,,,1396
Norway,NOR,2013,1466.23327636719,1386.7217,,,1387
Norway,NOR,2014,1469.52197265625,1389.3838,,,1389
Norway,NOR,2015,1466.15185546875,1391.9468,,,1392
Norway,NOR,1950,,2129.1875,,,
Norway,NOR,1951,,2118.4055,,,
Norway,NOR,1952,,2107.6782,,,
Norway,NOR,1953,,2097.0051,,,
Norway,NOR,1954,,2086.3862,,,
Norway,NOR,1955,,2075.821,,,
Norway,NOR,1956,,2065.3093,,,
Norway,NOR,1957,,2054.8508,,,
Norway,NOR,1958,,2044.4453,,,
Norway,NOR,1959,,2034.0925,,,
Norway,NOR,1960,,2023.7922,,,
Norway,NOR,1961,,2009.4088,,,
Norway,NOR,1962,,1995.1277,,,1995
Norway,NOR,1963,,1986.1271,,,1986
Norway,NOR,1964,,1996.1278,,,1996
Norway,NOR,1965,,1951.1249,,,1951
Norway,NOR,1966,,1952.1249,,,1952
Norway,NOR,1967,,1936.1239,,,1936
Norway,NOR,1968,,1897.1215,,,1897
Norway,NOR,1969,,1849.1183,,,1849
Norway,NOR,1970,,1835.1174,,,1835
Norway,NOR,1971,,1814.1161,,,1814
Norway,NOR,1972,,1781.114,,,1781
Norway,NOR,1973,,1767.113,,,1767
Norway,NOR,1974,,1745.1117,,,1745
Norway,NOR,1975,,1728.1106,,,1728
Norway,NOR,1976,,1674.4705,,,1674
Norway,NOR,1977,,1638.2864,,,1638
Norway,NOR,1978,,1601.8124,,,1602
Norway,NOR,1979,,1579.9159,,,1580
Norway,NOR,1980,,1580.0822,,,1580
Norway,NOR,1981,,1570.1976,,,1570
Norway,NOR,1982,,1558.7639,,,1559
Norway,NOR,1983,,1552.7919,,,1553
Norway,NOR,1984,,1548.3871,,,1548
Norway,NOR,1985,,1542.4227,,,1542
Norway,NOR,1986,,1538.4615,,,1538
Norway,NOR,1987,,1510.9353,,,1511
Norway,NOR,1988,,1513.3364,,,1513
Norway,NOR,1989,,1510.5973,,,1511
Norway,NOR,1990,,1502.4296,,,1502
Norway,NOR,1991,,1500.4907,,,1500
Norway,NOR,1992,,1510.3245,,,1510
Norway,NOR,1993,,1506.5886,,,1507
Norway,NOR,1994,,1504.5739,,,1505
Norway,NOR,2016,,1394.4751,,,1394
Norway,NOR,2017,,1380.779,,,1381
Norway,NOR,2018,,1382.5215,,,1383
Norway,NOR,2019,,1384.0732,,,1384
OECD Countries,,1970,,,,,1951
OECD Countries,,1971,,,,,1943
OECD Countries,,1972,,,,,1934
OECD Countries,,1973,,,,,1931
OECD Countries,,1974,,,,,1910
OECD Countries,,1975,,,,,1898
OECD Countries,,1976,,,,,1900
OECD Countries,,1977,,,,,1896
OECD Countries,,1978,,,,,1887
OECD Countries,,1979,,,,,1883
OECD Countries,,1980,,,,,1873
OECD Countries,,1981,,,,,1864
OECD Countries,,1982,,,,,1857
OECD Countries,,1983,,,,,1857
OECD Countries,,1984,,,,,1858
OECD Countries,,1985,,,,,1856
OECD Countries,,1986,,,,,1852
OECD Countries,,1987,,,,,1853
OECD Countries,,1988,,,,,1853
OECD Countries,,1989,,,,,1852
OECD Countries,,1990,,,,,1839
OECD Countries,,1991,,,,,1831
OECD Countries,,1992,,,,,1829
OECD Countries,,1993,,,,,1823
OECD Countries,,1994,,,,,1826
OECD Countries,,1995,,,,,1822
OECD Countries,,1996,,,,,1827
OECD Countries,,1997,,,,,1826
OECD Countries,,1998,,,,,1818
OECD Countries,,1999,,,,,1818
OECD Countries,,2000,,,,,1807
OECD Countries,,2001,,,,,1793
OECD Countries,,2002,,,,,1789
OECD Countries,,2003,,,,,1781
OECD Countries,,2004,,,,,1780
OECD Countries,,2005,,,,,1776
OECD Countries,,2006,,,,,1775
OECD Countries,,2007,,,,,1772
OECD Countries,,2008,,,,,1769
OECD Countries,,2009,,,,,1734
OECD Countries,,2010,,,,,1755
OECD Countries,,2011,,,,,1754
OECD Countries,,2012,,,,,1752
OECD Countries,,2013,,,,,1748
OECD Countries,,2014,,,,,1746
OECD Countries,,2015,,,,,1745
OECD Countries,,2016,,,,,1745
OECD Countries,,2017,,,,,1739
OECD Countries,,2018,,,,,1735
OECD Countries,,2019,,,,,1726
Pakistan,PAK,1970,,2241.6816,,,
Pakistan,PAK,1971,,2239.4163,,,
Pakistan,PAK,1972,,2241.001,,,
Pakistan,PAK,1973,,2239.3914,,,
Pakistan,PAK,1974,,2237.6174,,,
Pakistan,PAK,1975,,2234.9885,,,
Pakistan,PAK,1976,,2230.0996,,,
Pakistan,PAK,1977,,2225.8164,,,
Pakistan,PAK,1978,,2222.1624,,,
Pakistan,PAK,1979,,2218.0256,,,
Pakistan,PAK,1980,,2220.1873,,,
Pakistan,PAK,1981,,2174.689,,,
Pakistan,PAK,1982,,2178.4531,,,
Pakistan,PAK,1983,,2186.1406,,,
Pakistan,PAK,1984,,2189.9128,,,
Pakistan,PAK,1985,,2206.7747,,,
Pakistan,PAK,1986,,2203.4758,,,
Pakistan,PAK,1987,,2188.149,,,
Pakistan,PAK,1988,,2202.2605,,,
Pakistan,PAK,1989,,2203.7883,,,
Pakistan,PAK,1990,,2205.6318,,,
Pakistan,PAK,1991,,2205.4634,,,
Pakistan,PAK,1992,,2191.6572,,,
Pakistan,PAK,1993,,2194.6763,,,
Pakistan,PAK,1994,,2191.8723,,,
Pakistan,PAK,1995,,2208.6287,,,
Pakistan,PAK,1996,,2206.7068,,,
Pakistan,PAK,1997,,2199.7478,,,
Pakistan,PAK,1998,,2177.5776,,,
Pakistan,PAK,1999,,2179.1953,,,
Pakistan,PAK,2000,,2186.4368,,,
Pakistan,PAK,2001,,2178.3562,,,
Pakistan,PAK,2002,,2169.9292,,,
Pakistan,PAK,2003,,2183.7307,,,
Pakistan,PAK,2004,,2176.87,,,
Pakistan,PAK,2005,,2164.001,,,
Pakistan,PAK,2006,,2131.4966,,,
Pakistan,PAK,2007,,2135.8044,,,
Pakistan,PAK,2008,,2128.708,,,
Pakistan,PAK,2009,,2109.1353,,,
Pakistan,PAK,2010,,2127.9233,,,
Pakistan,PAK,2011,,2114.8743,,,
Pakistan,PAK,2012,,2101.5022,,,
Pakistan,PAK,2013,,2088.753,,,
Pakistan,PAK,2014,,2058.524,,,
Pakistan,PAK,2015,,2026.9777,,,
Pakistan,PAK,2016,,1997.1259,,,
Pakistan,PAK,2017,,1966.9072,,,
Pakistan,PAK,2018,,1966.9072,,,
Pakistan,PAK,2019,,1966.9072,,,
Peru,PER,1950,,2508.684,,,
Peru,PER,1951,,2496.5845,,,
Peru,PER,1952,,2484.5435,,,
Peru,PER,1953,,2472.5603,,,
Peru,PER,1954,,2460.6353,,,
Peru,PER,1955,,2448.7673,,,
Peru,PER,1956,,2436.9568,,,
Peru,PER,1957,,2425.2034,,,
Peru,PER,1958,,2413.5063,,,
Peru,PER,1959,,2401.866,,,
Peru,PER,1960,,2390.2817,,,
Peru,PER,1961,,2378.7532,,,
Peru,PER,1962,,2367.2805,,,
Peru,PER,1963,,2355.863,,,
Peru,PER,1964,,2344.5005,,,
Peru,PER,1965,,2333.1929,,,
Peru,PER,1966,,2321.9397,,,
Peru,PER,1967,,2310.741,,,
Peru,PER,1968,,2299.5962,,,
Peru,PER,1969,,2288.5051,,,
Peru,PER,1970,,2277.4675,,,
Peru,PER,1971,,2266.4832,,,
Peru,PER,1972,,2255.552,,,
Peru,PER,1973,,2244.6733,,,
Peru,PER,1974,,2237.431,,,
Peru,PER,1975,,2230.2117,,,
Peru,PER,1976,,2223.0159,,,
Peru,PER,1977,,2215.8433,,,
Peru,PER,1978,,2208.6938,,,
Peru,PER,1979,,2201.5674,,,
Peru,PER,1980,,2194.464,,,
Peru,PER,1981,,2187.3835,,,
Peru,PER,1982,,2180.326,,,
Peru,PER,1983,,2173.291,,,
Peru,PER,1984,,2166.2788,,,
Peru,PER,1985,,2159.2893,,,
Peru,PER,1986,,2152.3223,,,
Peru,PER,1987,,2145.378,,,
Peru,PER,1988,,2138.4558,,,
Peru,PER,1989,,2131.556,,,
Peru,PER,1990,,2124.6785,,,
Peru,PER,1991,,2120.4773,,,
Peru,PER,1992,,2126.3252,,,
Peru,PER,1993,,2119.6294,,,
Peru,PER,1994,,2117.724,,,
Peru,PER,1995,,2117.3442,,,
Peru,PER,1996,,2112.009,,,
Peru,PER,1997,,2111.4958,,,
Peru,PER,1998,,2104.9927,,,
Peru,PER,1999,,2101.3552,,,
Peru,PER,2000,,2101.2346,,,
Peru,PER,2001,,2100.585,,,
Peru,PER,2002,,2098.308,,,
Peru,PER,2003,,2100.9211,,,
Peru,PER,2004,,2099.5396,,,
Peru,PER,2005,,2100.5693,,,
Peru,PER,2006,,2100.7646,,,
Peru,PER,2007,,2116.9822,,,
Peru,PER,2008,,2123.133,,,
Peru,PER,2009,,2123.4043,,,
Peru,PER,2010,,2132.4568,,,
Peru,PER,2011,,2132.8752,,,
Peru,PER,2012,,2134.4731,,,
Peru,PER,2013,,2137.3582,,,
Peru,PER,2014,,2134.6074,,,
Peru,PER,2015,,2133.8416,,,
Peru,PER,2016,,2139.4219,,,
Peru,PER,2017,,2139.6018,,,
Peru,PER,2018,,2139.6018,,,
Peru,PER,2019,,2139.6018,,,
Philippines,PHL,1970,,2112.9458,,,
Philippines,PHL,1971,,2115.5515,,,
Philippines,PHL,1972,,2117.7957,,,
Philippines,PHL,1973,,2107.332,,,
Philippines,PHL,1974,,2117.8,,,
Philippines,PHL,1975,,2121.595,,,
Philippines,PHL,1976,,2123.8083,,,
Philippines,PHL,1977,,2159.9517,,,
Philippines,PHL,1978,,2135.3418,,,
Philippines,PHL,1979,,2134.4644,,,
Philippines,PHL,1980,,2133.5127,,,
Philippines,PHL,1981,,2134.4258,,,
Philippines,PHL,1982,,2130.364,,,
Philippines,PHL,1983,,2140.7236,,,
Philippines,PHL,1984,,2171.5496,,,
Philippines,PHL,1985,,2172.6763,,,
Philippines,PHL,1986,,2170.5095,,,
